timestamp,high,low,open,volumeFrom,volumeTo,close
1332633600,3.599,3.322,3.59,2205.58,7622.45,3.44
1332720000,3.631,3.352,3.44,3025.13,10621.06,3.53
1332806400,3.709,3.469,3.53,2199.94,7968.1,3.709
1332892800,3.71,3.591,3.709,2602.3,9564.86,3.633
1332979200,3.699,3.6,3.633,1871.95,6808.71,3.695
1333065600,3.745,3.6,3.695,1243.6,4577.15,3.745
1333152000,3.745,3.68,3.745,344.92,1277.5,3.735
1333238400,3.735,3.62,3.735,1091.88,4004.57,3.66
1333324800,3.82,3.623,3.66,1026.36,3825.02,3.82
1333411200,3.825,3.623,3.82,1677.19,6308.63,3.809
1333497600,3.818,3.724,3.809,305.43,1158.52,3.797
1333584000,3.84,3.704,3.797,1487.34,5670.1,3.819
1333670400,3.89,3.7,3.819,2831.62,10792.08,3.7
1333756800,3.87,3.676,3.7,1165.37,4367.98,3.676
1333843200,3.734,3.626,3.676,582.76,2139.77,3.722
1333929600,3.756,3.646,3.722,483.73,1805.68,3.73
1334016000,3.786,3.646,3.73,643.97,2402.2,3.71
1334102400,3.85,3.69,3.71,1897.03,7238.17,3.82
1334188800,3.829,3.744,3.82,585.67,2227.36,3.8
1334275200,3.815,3.69,3.8,1549.1,5820.96,3.8
1334361600,3.85,3.71,3.8,515.71,1950.94,3.85
1334448000,3.85,3.738,3.85,554.45,2121.12,3.8
1334534400,3.88,3.705,3.8,350.5,1325.04,3.863
1334620800,3.919,3.708,3.863,3436.02,13244.26,3.9
1334707200,4.01,3.85,3.9,5879.13,23109.65,3.985
1334793600,4.038,3.86,3.985,1843.86,7324.54,3.98
1334880000,4.09,3.97,3.98,2391.74,9628.03,4.05
1334966400,4.1,3.96,4.05,647.28,2605.5,4.006
1335052800,4.078,3.915,4.006,279.26,1109.13,4.009
1335139200,4.027,3.84,4.009,1354.09,5330.43,3.84
1335225600,3.999,3.829,3.84,2049.7,8133.3,3.92
1335312000,3.998,3.91,3.92,567.65,2247.38,3.998
1335398400,3.98,3.855,3.998,1946.83,7611.85,3.953
1335484800,3.956,3.855,3.953,3049.54,12012.89,3.95
1335571200,3.946,3.755,3.95,4174.69,15984.79,3.83
1335657600,3.824,3.762,3.83,192.31,731.61,3.8
1335744000,3.843,3.762,3.8,555.99,2123.72,3.827
1335830400,3.854,3.755,3.827,346,1319.15,3.84
1335916800,3.92,3.81,3.84,915.78,3556.27,3.81
1336003200,3.915,3.8,3.81,1144.36,4417.77,3.851
1336089600,4.005,3.873,3.851,1720.44,6820.6,3.971
1336176000,3.97,3.89,3.971,1063.4,4184.11,3.92
1336262400,3.965,3.848,3.92,1842.25,7200.89,3.942
1336348800,3.957,3.863,3.942,1353.17,5303.03,3.9
1336435200,3.94,3.851,3.9,676.54,2633.21,3.911
1336521600,3.99,3.897,3.911,1817.38,7206.07,3.969
1336608000,3.98,3.8,3.969,1715.78,6663.84,3.821
1336694400,3.928,3.8,3.821,3781.14,14712.93,3.894
1336780800,3.908,3.84,3.894,874.51,3372.75,3.89
1336867200,3.89,3.84,3.89,1005.27,3881,3.84
1336953600,3.9,3.805,3.84,1353.58,5230.79,3.9
1337040000,3.986,3.876,3.9,1886.09,7369.8,3.92
1337126400,3.986,3.907,3.92,1346.23,5300.89,3.917
1337212800,4,3.914,3.917,1657.79,6527.32,3.99
1337299200,4.142,3.979,3.99,4220.52,17144.83,4.125
1337385600,4.142,4.01,4.125,3181.47,12969.87,4.01
1337472000,4.025,3.95,4.01,1614.63,6449.91,4.025
1337558400,4.109,3.998,4.025,1815.62,7390.01,4.079
1337644800,4.1,3.99,4.079,2143.73,8702.2,4.093
1337731200,4.1,3.99,4.093,4298.48,17330.67,4.019
1337817600,4.092,3.99,4.019,2015.23,8122.47,4.002
1337904000,4.1,4.03,4.002,2021.27,8239.47,4.089
1337990400,4.197,4.05,4.089,2052.91,8467.2,4.05
1338076800,4.15,4.1,4.05,1034.84,4265.83,4.15
1338163200,4.2,4,4.15,3303.81,13464.1,4.04
1338249600,4.12,4.04,4.04,1733.43,7060.17,4.12
1338336000,4.149,4.05,4.12,1479.35,6070.5,4.14
1338422400,4.158,4.071,4.14,911.09,3761.38,4.158
1338508800,4.23,4.13,4.158,2201.6,9183.9,4.16
1338595200,4.176,4.133,4.16,684.41,2851.83,4.171
1338681600,4.28,4.171,4.171,1632.94,6901.2,4.24
1338768000,4.383,4.2,4.24,5223.29,22583.29,4.305
1338854400,4.454,4.3,4.305,4523.64,19726.44,4.356
1338940800,4.481,4.374,4.356,1105.16,4893.53,4.382
1339027200,4.527,4.4,4.382,2798.97,12600.71,4.472
1339113600,4.605,4.472,4.472,4013.84,18311.57,4.565
1339200000,4.62,4.468,4.565,1442.02,6579.73,4.51
1339286400,4.529,4.427,4.51,1363.13,6112.2,4.427
1339372800,4.5,4.381,4.427,1575.16,6972.38,4.5
1339459200,4.617,4.424,4.5,3582.3,16240.24,4.574
1339545600,4.864,4.585,4.574,3294.37,15709.22,4.844
1339632000,4.855,4.69,4.844,5455.13,26113.72,4.793
1339718400,5.242,4.8,4.793,3605.96,17840.67,5.242
1339804800,5.314,5.087,5.242,2575.87,13359.78,5.175
1339891200,5.238,4.939,5.175,2633.8,13367.02,5.026
1339977600,5.123,4.9,5.026,1410.77,7108.67,5.118
1340064000,5.198,5.088,5.118,1886.09,9704.14,5.14
1340150400,5.437,5.036,5.14,4034.84,20925.74,5.408
1340236800,5.438,5.266,5.408,4228.82,22723.9,5.329
1340323200,5.329,5.159,5.329,1875.33,9868.34,5.179
1340409600,5.323,5.164,5.179,1180.62,6168.35,5.27
1340496000,5.24,5.061,5.27,1003.7,5154.72,5.12
1340582400,5.084,4.958,5.12,1623.19,8134.65,4.999
1340668800,5.2,4.967,4.999,3355.46,17114.55,5.196
1340755200,5.383,5.071,5.196,1752.8,9130.71,5.191
1340841600,5.463,5.148,5.191,4038.14,21710.54,5.339
1340928000,5.491,5.293,5.339,4311.99,23383.54,5.426
1341014400,5.45,5.336,5.426,1689.92,9143.58,5.336
1341100800,5.395,5.25,5.336,1411.88,7526.88,5.3
1341187200,5.5,5.301,5.3,2128.66,11567.04,5.427
1341273600,5.438,5.2,5.427,4981.55,26629.95,5.25
1341360000,5.268,5.2,5.25,1602.17,8369.06,5.204
1341446400,5.35,5.19,5.204,2522.22,13172.05,5.329
1341532800,5.45,5.266,5.329,1606.45,8656.75,5.45
1341619200,5.62,5.359,5.45,3526.99,19484.42,5.6
1341705600,5.663,5.41,5.6,2941.53,16414.88,5.548
1341792000,5.75,5.529,5.548,3473.52,19542.39,5.745
1341878400,6,5.597,5.745,5732.92,33526.37,5.992
1341964800,5.993,5.821,5.992,1794.16,10569.17,5.932
1342051200,6.291,5.812,5.932,1550,9189.68,6.291
1342137600,6.5,6.135,6.291,5586.26,35436.61,6.21
1342224000,6.362,6.054,6.21,1196.32,7396.17,6.33
1342310400,6.318,6.127,6.33,574.1,3577.24,6.218
1342396800,7.047,6.216,6.218,2161.21,14280.19,6.95
1342483200,7.603,6.165,6.95,6309.95,43167.86,7.09
1342569600,7.5,7.086,7.09,4263.41,31235.24,7.288
1342656000,7.708,7.093,7.288,7055.5,52756.65,7.14
1342742400,7.215,6.23,7.14,7804.8,54149.32,7.07
1342828800,7.75,6.693,7.07,3744.89,26979.87,7.363
1342915200,7.48,6.88,7.363,2642.66,18932.86,7.024
1343001600,7.402,6.517,7.024,5190.35,36686.61,7.096
1343088000,7.304,7,7.096,1620.38,11607.91,7.15
1343174400,7.3,7,7.15,6906,49072.97,7.3
1343260800,7.374,7.16,7.3,1917.38,13962.9,7.338
1343347200,7.4,7.16,7.338,2614.46,19163.53,7.241
1343433600,7.285,7.004,7.241,2331.55,16529.71,7.103
1343520000,7.269,7.016,7.103,470.95,3331.81,7.016
1343606400,7.41,7.012,7.016,5762.41,41485.79,7.25
1343692800,7.604,7.25,7.25,5772.24,43194.82,7.5
1343779200,7.748,7.479,7.5,3751.89,28611.3,7.678
1343865600,8.93,7.658,7.678,6496.26,52054.47,8.559
1343952000,8.999,8.453,8.559,2902.59,25196.9,8.988
1344038400,9.35,8.772,8.988,2493.2,22462.45,8.865
1344124800,8.997,8.302,8.865,6328.72,54300.86,8.835
1344211200,8.948,8.5,8.835,4469.24,39643.03,8.857
1344297600,9.1,8.7,8.857,4869.59,43501.62,8.955
1344384000,9.1,8.85,8.955,2327.6,21042.19,9
1344470400,9.699,8.695,9,8953.99,80215.49,9.012
1344556800,9.321,9.073,9.012,2252.04,20745.2,9.321
1344643200,9.29,9.164,9.321,633.36,5859.53,9.29
1344729600,9.398,9.164,9.29,1927.42,17871.39,9.253
1344816000,9.7,9.28,9.253,4819.12,45811.53,9.652
1344902400,9.9,9.65,9.652,3884.04,37984.36,9.9
1344988800,10.94,9.838,9.9,4121.37,42585.69,10.72
1345075200,11,10.44,10.72,4015.26,43284.47,10.99
1345161600,12.5,8.508,10.99,12941.77,140710.51,9.541
1345248000,10.71,8.933,9.541,6715.62,64652.74,9.418
1345334400,9.503,6.168,9.418,9898.3,74416.95,6.3
1345420800,8.558,6.43,6.3,9525.64,74969.94,8.075
1345507200,8.54,7.945,8.075,10223.9,84004.55,8.146
1345593600,8.248,7.593,8.146,8939.3,70161.79,7.91
1345680000,8.329,7.75,7.91,5275.08,42547.45,8.317
1345766400,8.49,7.95,8.317,3224.84,26510.02,8.45
1345852800,8.678,8.1,8.45,5321.33,44640.75,8.44
1345939200,8.68,8.36,8.44,2024,17201.97,8.676
1346025600,9.654,8.501,8.676,7477.62,68802.13,8.953
1346112000,9.102,8.59,8.953,3292.23,29203.39,8.691
1346198400,9,8.62,8.691,4637.2,40794.8,8.641
1346284800,8.893,8.54,8.641,3254.81,28521.01,8.54
1346371200,8.78,7.81,8.54,5866.95,48800.63,8.065
1346457600,8.112,7.752,8.065,1180.89,9409.76,8.1
1346544000,8.405,7.85,8.1,4290.24,35460.28,8.18
1346630400,8.4,8.15,8.18,1607.39,13286.74,8.4
1346716800,8.51,8.17,8.4,3315.53,27697.46,8.36
1346803200,8.7,8.26,8.36,3868.03,32955.16,8.7
1346889600,8.9,8.503,8.7,3080.78,26847.33,8.819
1346976000,8.85,8.493,8.819,3162.93,27345.35,8.603
1347062400,8.864,8.401,8.603,1849.4,15965.73,8.729
1347148800,8.8,8.455,8.729,2445.33,21012.21,8.64
1347235200,8.79,8.601,8.64,1167.16,10166.22,8.64
1347321600,8.9,8.351,8.64,11441.68,98111.35,8.71
1347408000,8.9,8.63,8.71,2516.18,22110.04,8.732
1347494400,9.06,8.55,8.732,5953.63,52164.35,8.8
1347580800,9.023,8.751,8.8,3055.74,27216.49,9
1347667200,9.01,8.766,9,2809.62,24824.26,8.947
1347753600,9.1,8.917,8.947,2884.5,25933.82,8.98
1347840000,9.09,8.961,8.98,1994.79,17959.67,8.972
1347926400,9.429,8.972,8.972,4252.29,39146.67,9.41
1348012800,9.75,9.41,9.41,6508.42,62343.03,9.457
1348099200,9.7,9.316,9.457,3001.07,28502.77,9.447
1348185600,9.68,9.409,9.447,2728.8,26040.47,9.57
1348272000,9.55,9.3,9.57,1963.8,18425.64,9.4
1348358400,9.43,9.121,9.4,2098.05,19384.23,9.373
1348444800,9.49,9.076,9.373,3698.37,34224.34,9.208
1348531200,9.45,9.201,9.208,2101.44,19647.63,9.312
1348617600,9.5,9.31,9.312,1771.09,16648.4,9.498
1348704000,9.65,9.388,9.498,2703.91,25754,9.65
1348790400,9.7,9.458,9.65,1931.43,18478.67,9.582
1348876800,9.699,9.551,9.582,633.05,6104.72,9.61
1348963200,9.689,9.451,9.61,976.34,9339.87,9.633
1349049600,9.669,9.4,9.633,1716.37,16363.91,9.548
1349136000,9.85,9.548,9.548,2880.42,28008.34,9.73
1349222400,9.99,9.75,9.73,3680.56,36361.57,9.86
1349308800,10.1,9.8,9.86,3540.21,35234.42,9.8
1349395200,9.9,9.7,9.8,1432.74,13974.72,9.752
1349481600,9.9,9.7,9.752,3088.57,30237.36,9.726
1349568000,9.739,9.21,9.726,4557.27,42669.74,9.21
1349654400,9.211,8.211,9.21,5616.92,49610.09,9.039
1349740800,9.5,8.969,9.039,4089.69,38217.63,9.199
1349827200,9.5,9.089,9.199,2353.22,22073.53,9.401
1349913600,9.5,9.267,9.401,3653.21,34372.27,9.322
1350000000,9.426,9.1,9.322,5231.73,48117.41,9.218
1350086400,9.25,9.15,9.218,601.59,5528.77,9.15
1350172800,9.24,9.04,9.15,2243.76,20463.5,9.179
1350259200,9.235,8.771,9.179,3861.65,34909.97,9.159
1350345600,9.246,8.957,9.159,2439.52,22305.19,9.1
1350432000,9.2,9.06,9.1,2071.47,18960.11,9.098
1350518400,9.225,9.03,9.098,2416.68,22104.57,9.093
1350604800,9.228,9,9.093,1825.87,16647.14,9
1350691200,9.15,8.95,9,1359.68,12272.61,9.091
1350777600,9.09,8.787,9.091,1637.24,14559.68,8.946
1350864000,9.18,8.872,8.946,1638.65,14796.15,8.938
1350950400,9.1,8.589,8.938,8484.42,74417.24,8.93
1351036800,9.05,8.78,8.93,1701.81,15226.01,8.974
1351123200,8.975,8.2,8.974,4450.55,38323.03,8.349
1351209600,8.531,7.65,8.349,6438.51,51729.65,7.803
1351296000,8.425,7.742,7.803,3165.28,25639.78,8.088
1351382400,8.303,8.025,8.088,1008.82,8233.36,8.27
1351468800,8.443,8,8.27,2921.68,24087.57,8.3
1351555200,8.34,8.151,8.3,2404.02,19875.23,8.265
1351641600,8.621,8.287,8.265,3314.48,27815.94,8.621
1351728000,8.775,8.03,8.621,3093.25,26323.25,8.252
1351814400,8.524,8.1,8.252,2215.2,18590.27,8.2
1351900800,8.432,8.161,8.2,724.3,6023.71,8.25
1351987200,8.39,8.175,8.25,880.07,7263.24,8.34
1352073600,8.49,8.2,8.34,2817.65,23515.78,8.279
1352160000,8.5,8.186,8.279,3311.93,27796.5,8.5
1352246400,8.788,8.439,8.5,3012.44,25932.88,8.591
1352332800,8.743,8.516,8.591,3443.65,29807.99,8.598
1352419200,8.6,8.473,8.598,1932.68,16539.56,8.543
1352505600,8.6,8.5,8.543,1116.25,9538.32,8.598
1352592000,8.562,8.49,8.598,800.17,6812.14,8.49
1352678400,8.788,8.49,8.49,5579.8,48198.25,8.7
1352764800,8.74,8.61,8.7,1105.01,9610.34,8.74
1352851200,8.76,8.65,8.74,1959.32,17077.8,8.74
1352937600,8.904,8.6,8.74,4900.15,42979.1,8.661
1353024000,9.25,8.695,8.661,4512.73,40674.39,9.101
1353110400,9.25,9.085,9.101,1381.32,12675.44,9.215
1353196800,9.22,8.91,9.215,1907.07,17215.72,9.093
1353283200,9.161,8.93,9.093,6866.32,62481.23,9.08
1353369600,9.25,9.01,9.08,3468.84,31800.82,9.102
1353456000,9.25,9.1,9.102,2082.37,19061.47,9.101
1353542400,9.535,9.16,9.101,4602.77,43041.77,9.401
1353628800,9.5,9.259,9.401,1151.12,10799.54,9.486
1353715200,9.5,9.345,9.486,1635.46,15492.4,9.5
1353801600,9.57,9.38,9.5,2375.4,22573.1,9.498
1353888000,9.819,9.4,9.498,5697.91,55060.57,9.449
1353974400,9.52,9.2,9.449,3281.32,30590.3,9.331
1354060800,9.75,9.281,9.331,3491.19,33514.23,9.501
1354147200,9.73,9.5,9.501,2776.12,26879.16,9.729
1354233600,9.801,9.5,9.729,2340.52,22617.02,9.66
1354320000,9.729,9.5,9.66,1384.11,13267.3,9.69
1354406400,9.699,9.51,9.69,1693.1,16180.6,9.53
1354492800,9.73,9.507,9.53,2860.88,27690.98,9.623
1354579200,10.12,9.67,9.623,9224.2,90993.39,10.03
1354665600,10.4,10.01,10.03,2704.71,27621.18,10.21
1354752000,10.7,10.12,10.21,3541.45,36802.59,10.32
1354838400,10.62,10.07,10.32,6813.8,71607.13,10.4
1354924800,10.58,10.1,10.4,1978.95,20395.92,10.29
1355011200,10.45,10.2,10.29,1985.36,20452.99,10.32
1355097600,10.43,10.32,10.32,3363.29,35007.27,10.38
1355184000,10.68,10.3,10.38,2561.93,26868.71,10.56
1355270400,10.76,10.5,10.56,3266.02,34720.93,10.53
1355356800,10.79,10.5,10.53,1986.44,21095.72,10.54
1355443200,10.8,10.09,10.54,5351.75,56043.43,10.54
1355529600,10.54,10.29,10.54,1149.61,11962.7,10.4
1355616000,10.52,10,10.4,2241.79,22996.69,10.23
1355702400,10.49,9.85,10.23,4233.02,43138.91,10.3
1355788800,10.4,10.01,10.3,1902.16,19492.42,10.27
1355875200,10.4,10.12,10.27,3124.55,32102.85,10.32
1355961600,10.5,10.23,10.32,4331.27,44995.86,10.4
1356048000,10.48,10.14,10.4,1614.05,16648.8,10.25
1356134400,10.3,10.11,10.25,611.44,6222.65,10.29
1356220800,10.3,10.02,10.29,719.66,7274.96,10.15
1356307200,10.25,9.9,10.15,1210.83,12122.07,10.2
1356393600,10.33,10.01,10.2,4998.68,51376.88,10.3
1356480000,10.3,10.15,10.3,676.38,6912.27,10.29
1356566400,10.3,10.15,10.29,1367.22,13967.67,10.28
1356652800,10.34,10.13,10.28,3635.65,37095.86,10.15
1356739200,10.3,10.1,10.15,2077.37,21149.21,10.1
1356825600,10.3,10.04,10.1,753.06,7657.37,10.14
1356912000,10.3,10.1,10.14,969.68,9878.85,10.23
1356998400,10.29,10.1,10.23,453.18,4615.72,10.17
1357084800,10.26,10.09,10.17,1338.1,13626.46,10.23
1357171200,10.24,10.08,10.23,702.55,7149.97,10.2
1357257600,10.3,10.1,10.2,2820.64,28839.35,10.2
1357344000,10.2,10.11,10.2,1683.74,17122.21,10.2
1357430400,10.29,10.1,10.2,1762.16,17910.76,10.21
1357516800,10.46,10.2,10.21,3613.39,37392.89,10.34
1357603200,10.73,10.33,10.34,3531.61,37273.91,10.71
1357689600,10.75,10.46,10.71,1697.3,18097.06,10.74
1357776000,11.2,10.55,10.74,6247,67977.49,10.8
1357862400,11.07,10.74,10.8,2584.02,28181.93,11
1357948800,11,10.79,11,1908.43,20675.12,10.79
1358035200,10.93,10.75,10.79,1614.5,17464.88,10.75
1358121600,10.9,10.75,10.75,911.05,9850.41,10.8
1358208000,11.05,10.75,10.8,10692.31,115742.13,10.82
1358294400,11.2,10.8,10.82,3381.4,37456.36,11.17
1358380800,11.78,11.17,11.17,5182.34,59088.95,11.7
1358467200,11.95,11.61,11.7,2503.14,29624.93,11.73
1358553600,11.89,11.6,11.73,1226.54,14348.39,11.71
1358640000,11.9,11.51,11.71,1737.24,20261.96,11.83
1358726400,12.78,11.62,11.83,5169.24,63656,12.71
1358812800,13.3,12.6,12.71,4331.78,55880.76,13.12
1358899200,13.46,12.83,13.12,3166.25,41425.85,13.32
1358985600,14.59,11.78,13.32,16781.19,228221.95,12.75
1359072000,13.49,11.75,12.75,6383.09,81281.71,12.99
1359158400,13.18,12.59,12.99,1379.27,17676.75,13.05
1359244800,13.2,12.86,13.05,691.08,9075.72,13.2
1359331200,13.95,13.18,13.2,5440.17,74402.8,13.79
1359417600,14.68,13.8,13.79,8502.2,122448.69,14.56
1359504000,14.75,14.34,14.56,3569.47,51997.42,14.75
1359590400,15.7,14.73,14.75,9695.15,146832.52,15.35
1359676800,15.49,14.95,15.35,3455.47,52513.86,15.1
1359763200,15.1,13.5,15.1,5878.06,85018.21,14.37
1359849600,14.98,14.02,14.37,1681.39,24452.94,14.76
1359936000,15.5,14.69,14.76,5476.64,83343.64,15.02
1360022400,15.43,15.02,15.02,2092.52,31976.33,15.2
1360108800,16,15.15,15.2,4134.23,64522.03,15.84
1360195200,16.3,15.67,15.84,5431.72,86657.87,16.26
1360281600,17,16.19,16.26,4923.03,82010.02,16.85
1360368000,17.5,16.78,16.85,2645.57,45643.09,17.44
1360454400,17.8,17,17.44,2590.51,45263.41,17.47
1360540800,18,17.29,17.47,6838.85,120195.47,18
1360627200,19.28,17.86,18,5922.74,111018.68,18.71
1360713600,19.63,18.43,18.71,6207.2,118688.51,18.43
1360800000,20.12,16.14,18.43,8474.2,158485.28,20.12
1360886400,20.47,19.7,20.12,4263.52,85697.9,20.2
1360972800,20.57,20.05,20.2,1189.2,24196.55,20.44
1361059200,20.75,19.2,20.44,5896.59,117993.24,20.18
1361145600,20.5,19.82,20.18,3337.87,67517.15,20.34
1361232000,22.4,20.25,20.34,4954.92,105935.21,22.26
1361318400,22.5,21.8,22.26,3477.09,77335.63,22.5
1361404800,22.8,22.29,22.5,4535.75,102537.95,22.51
1361491200,23.99,22.3,22.51,6633.45,155488.46,23
1361577600,23.3,20.88,23,5332.37,117480.65,22.68
1361664000,23.45,22.19,22.68,3087.96,70808.13,22.66
1361750400,23.5,22.7,22.66,2353.63,54664.82,23.21
1361836800,24,23,23.21,7420.11,176533.18,24
1361923200,24.2,23.5,24,2599.75,62054.68,23.5
1362009600,26.48,23.54,23.5,8547.92,216815.73,25.64
1362096000,27,25.32,25.64,5712.82,150680.86,26.7
1362182400,26.99,26.1,26.7,1850.35,49367.27,26.97
1362268800,27,26.33,26.97,1940.25,51945.71,26.9
1362355200,28.94,26.8,26.9,4692.22,131499.23,28.23
1362441600,31.99,28.23,28.23,7482.82,229485.93,31.47
1362528000,38,31.37,31.47,12838.41,455309.79,32.31
1362614400,35.03,26,32.31,13321.61,425824.38,31.57
1362700800,34.8,31.92,31.57,7525.53,249297.88,33.59
1362787200,35.98,33.3,33.59,4548.74,159313,35.8
1362873600,36.9,35.12,35.8,3062.64,110842.82,35.7
1362960000,37.35,35.4,35.7,3316.09,121750.98,37.15
1363046400,37.2,28.4,37.15,15221.09,514887.55,33.18
1363132800,36.8,33.52,33.18,3798.28,135839.85,36.42
1363219200,37.82,36.1,36.42,5587.28,206437.47,36.52
1363305600,36.79,36.1,36.52,1497.23,54593.36,36.4
1363392000,36.5,35.53,36.4,1173.11,42305.71,36.5
1363478400,37.02,36.2,36.5,1611.25,59161.07,36.65
1363564800,39.5,36.39,36.65,3501.32,131305.78,39.5
1363651200,46.99,38.28,39.5,10211.87,436434.52,46
1363737600,51.41,44.54,46,7745.51,370566.56,49.82
1363824000,57.94,48.56,49.82,7397.94,402062.14,56
1363910400,58.5,50.7,56,6093.58,337379.03,53.97
1363996800,55,40.53,53.97,13281.58,648784.23,49.65
1364083200,56,47.92,49.65,3323.49,178681.76,55.15
1364169600,60,53.2,55.15,11462.67,642503.81,56.75
1364256000,62.5,57.32,56.75,3981.32,240949.21,60.93
1364342400,69.5,60.93,60.93,11149.03,747274.62,69.25
1364428800,76.51,60,69.25,15109.05,1070463.63,70.63
1364515200,73.8,66.19,70.63,7651.39,545200.01,70.86
1364601600,73.37,69.42,70.86,2507.68,180170.44,72.27
1364688000,73.8,72,72.27,1786.14,130459.61,73.74
1364774400,81.79,72,73.74,6116.17,476416.59,80.77
1364860800,92.19,78.6,80.77,5777.47,489003.97,92.19
1364947200,115.45,87.38,92.19,16338.97,1649736.77,102.99
1365033600,111.89,92.7,102.99,7326.79,766289.5,104
1365120000,111,101.53,104,5617.03,603170.86,108.5
1365206400,113.47,106.86,108.5,4214.39,467436.46,111.97
1365292800,128.5,110.7,111.97,7721.18,918832.3,127.16
1365379200,149.98,127.16,127.16,8264.79,1195226.32,143.63
1365465600,186.21,142.45,143.63,11842.04,1949553.31,180.1
1365552000,203,82,180.1,29448.91,4375139.67,127.01
1365638400,146.78,85,127.01,16605.72,1915900.82,92
1365724800,109.37,40.9,92,67489.48,4141674.93,88
1365811200,99.91,67,88,25398.96,2201721.4,71
1365897600,83.2,66.02,71,13182.07,993431.53,67.4
1365984000,79.8,53.5,67.4,22697.7,1530041.37,63
1366070400,65.02,37.3,63,52773.19,2560350.22,51.1
1366156800,74.5,49,51.1,30328.15,1991602.72,71.5
1366243200,85,67.18,71.5,14916.26,1108259.65,82.5
1366329600,102.27,79.68,82.5,23153.23,2149348.85,91.51
1366416000,99.5,87.7,91.51,4412.34,418197.3,98.15
1366502400,99.9,82,98.15,11122.47,1013430.59,92
1366588800,96.52,90.23,92,3519.71,331949.67,95
1366675200,110.26,94,95,12026.78,1219062.55,109.68
1366761600,125.9,107.92,109.68,19255.41,2269702.34,119
1366848000,125,91.34,119,15877.55,1763908.85,108.8
1366934400,110.57,93.13,108.8,8151.76,827414.22,105
1367020800,107.48,96.99,105,3183.93,324826.5,100.7
1367107200,106,99.02,100.7,1755.65,181465.5,104
1367193600,112,102.04,104,3874.6,420217.2,109
1367280000,112,104.05,109,4324.98,470748.16,105.55
1367366400,107,81.11,105.55,20324.22,1920360.46,90
1367452800,98,70,90,20107.52,1670548.21,81.18
1367539200,83.57,60.23,81.18,19242.89,1335279.51,75
1367625600,88.99,71.57,75,9014.67,734727.43,84.49
1367712000,92.71,80.16,84.49,9058.51,789829.16,88.33
1367798400,94.33,80,88.33,7918.11,703950.33,85.04
1367884800,87,75.91,85.04,9026.79,744373.59,85
1367971200,89.39,82.03,85,11684.41,1001722.42,85
1368057600,86.95,83.76,85,2891.95,247635.52,85.3
1368144000,92,85.17,85.3,6310.32,564710.84,88.11
1368230400,90.72,88,88.11,1407.9,125968.53,90
1368316800,90.5,88.1,90,1226.35,109363.33,89.8
1368403200,91.49,88.7,89.8,2359.65,213195.77,90.09
1368489600,93,85,90.09,8823.94,789851.82,86.01
1368576000,90,80.1,86.01,8708.73,745625.8,87.95
1368662400,91.13,86.3,87.95,5325.13,474117.6,91.11
1368748800,98.02,89,91.11,11189.82,1048084.34,93.1
1368835200,95,93.01,93.1,3168.05,298114.26,93.65
1368921600,94.95,91.86,93.65,1257.59,117450.86,93.9
1369008000,95,92.5,93.9,2465.22,231557.03,92.5
1369094400,94.66,92.5,92.5,2461.17,230568.49,93.28
1369180800,94.97,92.8,93.28,2234.68,209910.27,94.41
1369267200,96,93.8,94.41,3362.22,319543.19,96
1369353600,104,95.21,96,9241.96,918429.06,102
1369440000,102.98,99.73,102,1850.85,187333.83,101
1369526400,103.3,100.55,101,1566.96,160035.92,102.29
1369612800,105,96.11,102.29,7516.96,761236.66,101.5
1369699200,102.1,98.15,101.5,2541.96,254209.2,99.8
1369785600,102.1,98.3,99.8,3151.64,316629.72,102
1369872000,102.32,99.6,102,2620.92,264495.75,99.6
1369958400,101.95,99,99.6,1832.39,182819.51,99.57
1370044800,100,98.5,99.57,999.96,99222.12,100
1370131200,100.28,90.05,100,9214.93,869926.64,95.49
1370217600,95.4,90,95.49,6781.81,628625.07,94
1370304000,97.68,93.03,94,4484.06,428501.71,95
1370390400,95.26,92.21,95,2311.67,216896.5,93.25
1370476800,95.3,91.8,93.25,3140.07,293017.58,92.74
1370563200,92.88,82,92.74,9498.13,830204.07,87
1370649600,86.16,82.31,87,2722.56,227837.46,82.31
1370736000,84.14,66.37,82.31,22079.36,1681080.94,76.49
1370822400,83.98,71.81,76.49,5284.77,417745,80.74
1370908800,84,79.33,80.74,2418.87,198505.72,83.44
1370995200,84.78,81.01,83.44,1921.92,161061.23,82.73
1371081600,84.53,75,82.73,6243.67,489947.62,77.53
1371168000,79.67,74,77.53,2757.77,211882.31,75.9
1371254400,77.11,73.11,75.9,4085.8,304969.61,75.2
1371340800,76.8,74.25,75.2,1245.76,94132.03,74.65
1371427200,77.5,74.62,74.65,2529.74,194215.19,76.79
1371513600,83.89,75.52,76.79,4792.71,382339.99,80.07
1371600000,82.99,79.24,80.07,1865.38,151893.04,80.12
1371686400,84.45,80.12,80.12,3233.65,267681.8,82
1371772800,85.4,80.78,82,4608.82,380159.1,82.7
1371859200,82.65,80.5,82.7,903.98,73729.9,81
1371945600,81.78,79.11,81,1070.08,86204.89,80.9
1372032000,81.99,75.5,80.9,4246.04,332557.64,77.09
1372118400,82,78.16,77.09,3787.43,305047.84,79.44
1372204800,80.48,78.55,79.44,1445.29,115036.49,78.91
1372291200,79.5,77.45,78.91,2020.66,158888.49,77.5
